STUDENT_ID,GENDER,GRADE_LEVEL,PARENT_EDUCATION_LEVEL,FAMILY_INCOME,AVERAGE_SCORE,PASS_FAIL_RATE,ATTENDANCE_PERCENT,ACTIVITY_FLAG,ACTIVITY_HOURS,HIGHEST_ACHIEVEMENT,DISCIPLINE_COUNT,DISCIPLINE_SEVERITY,PRIMARY_INCIDENT_TYPE,AVG_TEACHER_RATING,AVG_TEACHER_EXPERIENCE
S6120,Female,4,Bachelor,762756,47.21,1,85.10,1,8.00,State,6,3,Bullying,,
S6121,Female,7,None,827929,43.98,1,83.35,1,7.64,State,4,3,Cheating,3.10,24.00
S6122,Female,1,Bachelor,648738,51.73,1,87.29,1,4.50,State,4,3,Other,,
S6123,Male,2,Master,111533,44.48,1,84.99,1,9.50,State,5,3,Misconduct,3.45,15.00
S6124,Female,12,None,621542,53.10,1,83.68,1,11.00,State,1,3,Late Submission,5.00,11.00
S6125,Female,1,Master,459735,52.03,1,84.78,1,8.00,School,6,3,Late Submission,3.15,8.50
S6126,Male,1,None,471757,49.97,1,84.67,1,7.40,State,4,2,Bullying,5.00,18.00
S6127,Male,8,High School,898910,47.57,1,87.84,1,9.91,State,1,2,Other,4.20,19.00
S6128,Male,11,PhD,906058,47.13,1,84.56,1,8.75,State,2,1,Bullying,3.00,26.33
S6129,Female,2,PhD,211395,42.70,1,84.99,1,13.00,School,3,3,Other,3.45,15.00
S6130,Female,4,High School,536172,60.47,1,83.79,1,2.00,State,2,3,Misconduct,,
S6131,Female,12,None,609827,45.29,1,84.88,1,8.80,State,,,,4.10,28.00
S6132,Female,10,Bachelor,229952,48.67,1,85.54,1,8.20,State,5,3,Misconduct,4.60,30.00
S6133,Female,3,None,266265,44.71,1,85.10,1,10.50,State,7,3,Late Submission,4.60,8.00
S6134,Male,11,High School,392711,48.30,1,85.10,1,10.40,State,5,3,Misconduct,4.25,24.50
S6135,Male,2,Bachelor,426221,54.30,1,84.56,1,10.67,State,3,3,Bullying,3.05,23.00
S6136,Female,1,Master,677902,60.72,1,85.32,1,7.71,State,4,3,Cheating,3.50,23.00
S6137,Male,10,Bachelor,909335,48.78,1,85.10,1,8.00,State,3,2,Bullying,,
S6138,Male,1,Bachelor,321018,45.55,1,82.91,1,8.50,State,1,1,Misconduct,,
S6139,Female,4,PhD,587531,53.58,1,85.10,1,8.86,School,2,3,Misconduct,,
S6140,Male,1,High School,870835,41.32,1,84.88,1,7.00,School,2,3,Bullying,3.35,12.50
S6141,Female,12,PhD,167069,48.58,1,84.34,1,10.67,State,4,3,Late Submission,2.90,6.00
S6142,Female,9,None,455132,54.18,1,82.91,1,7.00,District,3,2,Bullying,2.50,4.50
S6143,Female,11,High School,760725,57.62,1,85.43,1,7.43,State,,,,2.65,18.50
S6144,Female,11,PhD,658067,49.29,1,83.46,1,5.83,State,2,2,Cheating,3.20,12.00
S6145,Male,7,Bachelor,975351,42.30,1,84.88,1,7.86,State,2,3,Bullying,4.10,19.00
S6146,Male,6,None,259414,50.26,1,85.65,1,4.83,State,6,3,Misconduct,,
S6147,Male,2,Master,107041,43.26,1,88.72,1,6.33,School,,,,4.10,18.00
S6148,Female,11,Bachelor,94597,56.83,1,84.88,1,3.00,None,3,2,Other,3.43,11.33
S6149,Male,4,None,588105,55.48,1,84.99,,,,1,3,Other,4.35,28.50
S6150,Male,8,High School,471644,46.75,1,84.67,1,9.25,State,2,3,Late Submission,,
S6151,Male,10,Master,626997,56.78,1,85.43,1,7.00,School,2,3,Cheating,3.40,21.50
S6152,Female,5,PhD,392096,50.55,1,84.23,1,8.00,None,,,,,
S6153,Male,8,High School,591421,49.64,1,85.43,1,3.33,State,5,3,Cheating,3.60,23.00
S6154,Male,11,Master,712014,39.69,0,84.45,1,3.75,State,3,1,Other,3.95,7.50
S6155,Male,2,Master,616060,48.25,1,84.78,1,5.00,National,4,3,Other,3.15,29.50
S6156,Female,10,None,804169,43.93,1,85.10,1,10.33,State,2,2,Cheating,,
S6157,Male,3,Master,475873,56.83,1,85.87,1,9.00,State,3,3,Bullying,,
S6158,Male,1,PhD,84701,43.18,1,84.88,1,10.57,State,6,3,Misconduct,,
S6159,Male,4,PhD,175878,53.03,1,84.45,1,4.00,None,2,3,Bullying,,
S6160,Male,11,High School,491743,43.08,1,84.45,1,6.50,State,3,3,Cheating,3.30,2.00
S6161,Female,5,Bachelor,278948,43.67,1,85.65,1,7.00,State,3,2,Bullying,4.70,8.00
S6162,Female,11,High School,723107,45.23,1,84.34,1,5.83,State,3,3,Cheating,2.33,15.00
S6163,Female,9,Master,993708,61.50,1,84.34,1,8.00,State,3,2,Late Submission,,
S6164,Male,3,None,821526,52.38,1,85.76,1,11.20,State,5,3,Cheating,3.30,11.00
S6165,Male,5,High School,739574,50.19,1,85.10,1,6.00,State,5,3,Misconduct,3.54,5.80
S6166,Male,7,PhD,69469,51.82,1,85.98,1,10.00,District,1,3,Cheating,4.80,5.00
S6167,Male,4,Master,431924,52.23,1,86.42,1,7.25,School,2,3,Other,2.80,6.67
S6168,Male,3,PhD,329193,47.62,1,85.43,1,6.67,None,1,1,Late Submission,4.50,12.00
S6169,Female,12,None,312065,54.37,1,87.19,1,8.83,State,6,3,Late Submission,3.95,19.00
S6170,Female,1,High School,840851,53.28,1,84.56,1,10.25,School,4,3,Late Submission,3.33,24.67
S6171,Male,7,Bachelor,189416,49.68,1,84.67,1,8.00,State,2,3,Cheating,,
S6172,Male,6,Bachelor,283104,47.03,1,84.34,1,10.75,State,1,1,Other,,
S6173,Female,9,None,783911,49.12,1,82.04,1,4.63,State,1,1,Other,4.60,5.00
S6174,Female,5,None,304879,60.74,1,84.45,1,8.00,State,2,3,Cheating,4.00,14.00
S6175,Female,9,PhD,204004,50.15,1,85.32,1,8.33,State,8,3,Bullying,4.65,26.50
S6176,Female,12,PhD,523714,49.31,1,86.09,1,11.50,School,3,3,Cheating,2.90,11.50
S6177,Male,9,Bachelor,339873,47.24,1,84.78,1,12.50,State,2,2,Late Submission,3.60,25.33
S6178,Female,3,High School,183350,47.32,1,85.65,1,5.25,State,2,3,Misconduct,3.74,16.20
S6179,Female,1,Master,472819,45.97,1,85.65,1,9.00,None,5,3,Late Submission,3.25,22.00
S6180,Female,5,PhD,127269,52.82,1,85.43,1,7.75,School,3,3,Cheating,3.25,9.00
S6181,Female,10,Bachelor,644487,59.89,1,85.65,1,5.00,School,,,,2.40,3.00
S6182,Male,3,None,319035,55.34,1,84.23,1,5.00,State,2,3,Misconduct,4.60,3.00
S6183,Female,3,High School,480680,58.17,1,85.87,1,9.20,School,5,3,Misconduct,4.50,23.00
S6184,Male,7,Master,467495,44.51,1,85.32,1,2.50,District,4,2,Late Submission,3.45,5.50
S6185,Female,10,PhD,478009,47.50,1,86.31,,,,2,2,Cheating,2.90,20.50
S6186,Male,6,Master,689917,56.97,1,84.34,1,8.50,State,5,3,Bullying,4.70,8.00
S6187,Male,4,Bachelor,838000,41.42,1,86.31,1,8.75,State,4,3,Cheating,3.90,7.00
S6188,Female,9,PhD,536530,54.00,1,85.54,1,7.00,State,6,3,Late Submission,4.10,15.00
S6189,Female,10,High School,440247,46.32,1,84.23,1,8.80,State,2,3,Bullying,3.50,16.00
S6190,Male,5,None,309060,54.97,1,85.43,1,5.00,None,3,2,Other,3.13,28.67
S6191,Male,1,PhD,959045,49.63,1,84.99,1,6.20,State,2,3,Misconduct,3.35,28.50
S6192,Male,2,Bachelor,259864,52.39,1,83.46,1,9.00,State,1,1,Other,3.40,17.00
S6193,Male,3,High School,472000,53.19,1,85.10,1,9.40,State,4,3,Bullying,3.63,20.67
S6194,Male,1,None,353660,56.26,1,84.67,1,10.00,State,5,3,Other,3.20,8.00
S6195,Male,11,Master,468272,41.25,1,84.88,1,8.40,State,2,2,Late Submission,3.50,18.00
S6196,Male,5,High School,944337,54.33,1,83.13,1,8.75,State,,,,3.80,14.75
S6197,Female,12,PhD,124152,55.66,1,85.32,1,2.25,None,1,3,Cheating,3.30,13.00
S6198,Female,2,None,264040,53.44,1,85.10,1,2.00,State,5,3,Misconduct,2.95,21.50
S6199,Female,3,PhD,542911,47.88,1,82.58,1,7.71,State,4,3,Late Submission,4.00,21.00
S6200,Male,10,PhD,616384,58.26,1,83.68,1,12.00,State,1,2,Other,,
S6201,Female,11,Master,361555,49.54,1,85.32,1,7.00,State,3,1,Cheating,4.20,33.00
S6202,Male,5,None,395512,46.21,1,83.24,1,12.67,State,1,2,Late Submission,3.70,21.50
S6203,Male,9,High School,294876,43.86,1,84.88,1,8.00,State,3,3,Bullying,3.90,26.00
S6204,Male,1,PhD,558013,45.12,1,85.98,1,8.63,State,1,1,Late Submission,,
S6205,Female,10,None,702618,46.09,1,83.46,1,9.50,School,3,3,Bullying,3.90,7.00
S6206,Female,3,PhD,917469,53.85,1,84.01,1,7.22,State,3,2,Late Submission,,
S6207,Female,7,PhD,188106,47.61,1,86.20,1,5.67,National,1,2,Other,,
S6208,Male,8,Bachelor,307954,49.38,1,82.37,1,6.17,None,2,3,Cheating,,
S6209,Female,10,Master,478909,54.97,1,84.67,1,7.50,School,6,3,Bullying,2.40,11.00
S6210,Female,10,Bachelor,553622,45.62,1,84.34,1,12.00,School,5,3,Bullying,3.87,8.00
S6211,Female,1,Bachelor,309951,49.46,1,85.10,1,5.20,State,1,3,Other,4.75,23.50
S6212,Female,5,None,795350,46.69,1,85.87,1,8.20,State,5,3,Bullying,3.75,22.50
S6213,Female,4,None,738545,53.06,1,85.65,1,4.83,State,4,3,Bullying,,
S6214,Female,11,PhD,381086,43.89,1,87.73,1,6.00,State,5,3,Misconduct,3.33,21.50
S6215,Male,1,None,570304,52.00,1,84.01,1,10.67,State,5,3,Other,,
S6216,Female,4,High School,126833,47.76,1,84.78,1,5.60,School,4,3,Cheating,4.10,3.00
S6217,Female,1,High School,489399,46.91,1,84.99,1,10.50,State,3,3,Late Submission,3.35,18.00
S6218,Male,1,High School,778770,50.92,1,84.56,1,4.83,None,2,3,Cheating,,
S6219,Male,10,High School,590683,56.64,1,84.45,1,4.00,State,4,3,Misconduct,3.50,27.00
S6220,Male,4,Master,92273,51.33,1,86.75,1,7.67,State,1,1,Cheating,4.90,18.00
S6221,Female,12,High School,899729,51.76,1,85.54,1,7.86,State,3,3,Late Submission,4.90,33.00
S6222,Female,5,Master,350533,49.71,1,86.20,1,8.00,State,1,3,Misconduct,2.90,16.50
S6223,Female,8,Master,76919,41.43,1,83.68,1,8.50,State,5,3,Cheating,4.00,27.00
S6224,Female,3,High School,380525,47.70,1,84.34,1,4.75,State,3,3,Bullying,4.00,3.00
S6225,Male,12,Master,483626,48.71,1,85.10,1,7.50,State,6,3,Bullying,5.00,33.00
S6226,Male,10,None,874629,53.33,1,84.78,1,7.33,State,2,1,Misconduct,2.70,25.50
S6227,Male,12,PhD,944783,48.23,1,86.20,1,9.50,School,,,,3.15,6.50
S6228,Male,8,High School,739344,49.38,1,87.19,1,11.67,School,5,3,Bullying,,
S6229,Female,2,Bachelor,418758,49.38,1,84.78,1,8.50,National,,,,3.43,12.67
S6230,Male,5,None,684407,55.68,1,84.34,1,8.80,State,2,3,Misconduct,3.30,12.60
S6231,Female,9,None,411038,48.54,1,84.45,1,6.67,School,3,2,Late Submission,4.10,24.50
S6232,Male,12,None,386551,50.73,1,85.32,1,4.00,State,7,3,Bullying,2.73,22.00
S6233,Female,5,PhD,461461,56.00,1,83.90,1,3.00,State,1,1,Other,2.20,29.00
S6234,Male,10,None,467722,52.63,1,84.34,1,10.33,State,3,2,Late Submission,,
S6235,Female,8,None,103035,53.14,1,86.09,1,7.50,None,5,3,Bullying,3.72,22.40
S6236,Male,10,High School,985603,49.89,1,83.35,1,9.29,State,4,3,Bullying,,
S6237,Female,6,Bachelor,172924,49.19,1,81.71,1,12.40,State,1,3,Misconduct,4.73,10.00
S6238,Male,4,PhD,876762,52.12,1,85.65,1,6.25,State,4,3,Cheating,2.50,23.33
S6239,Male,2,PhD,75305,50.02,1,86.20,1,5.00,State,7,3,Bullying,2.60,29.00
S6240,Female,7,High School,854446,48.50,1,85.21,1,4.33,National,4,2,Bullying,2.00,26.00
S6241,Male,9,Bachelor,910637,49.80,1,84.34,1,5.75,None,2,3,Late Submission,3.90,28.00
S6242,Female,11,None,742135,39.45,0,84.88,1,2.75,State,2,1,Cheating,3.80,1.00
S6243,Male,3,Master,387322,54.29,1,86.53,1,4.60,State,5,3,Late Submission,2.50,26.00
S6244,Female,2,Master,346206,47.69,1,86.64,1,11.75,State,3,2,Bullying,3.70,19.50
S6245,Male,4,High School,409185,46.97,1,85.10,1,5.50,State,3,3,Late Submission,,
S6246,Male,4,None,249096,42.77,1,85.54,1,5.50,State,3,3,Other,3.15,26.50
S6247,Female,5,None,577577,59.78,1,86.97,1,9.17,State,3,3,Cheating,2.80,34.00
S6248,Female,8,None,580148,46.03,1,84.88,1,6.60,State,1,3,Misconduct,4.23,20.67
S6249,Male,10,High School,93019,45.94,1,84.88,1,6.20,State,2,2,Bullying,2.75,19.00
S6250,Male,9,Bachelor,957702,49.25,1,85.76,1,8.71,School,3,3,Bullying,4.25,26.50
S6251,Male,2,High School,763817,57.69,1,86.97,1,6.43,State,4,2,Bullying,3.23,19.00
S6252,Female,7,None,150923,51.07,1,84.56,1,5.60,School,3,3,Cheating,,
S6253,Female,9,Bachelor,638122,44.88,1,87.08,1,9.00,School,2,2,Bullying,,
S6254,Female,3,Master,302674,43.51,1,85.32,1,9.56,State,1,1,Cheating,3.65,23.00
S6255,Male,2,PhD,738073,46.88,1,84.88,1,5.75,State,2,3,Bullying,3.90,14.00
S6256,Male,5,Master,887519,54.17,1,83.35,1,5.67,State,5,3,Other,,
S6257,Male,1,Bachelor,286863,55.97,1,84.01,1,7.17,State,4,3,Other,3.40,7.00
S6258,Male,8,Master,335880,42.45,1,86.20,1,7.13,School,5,3,Other,,
S6259,Female,5,Master,811695,57.81,1,88.28,1,8.50,State,3,2,Other,3.17,17.67
S6260,Male,11,High School,133810,50.13,1,85.65,1,6.50,None,6,3,Cheating,,
S6261,Male,5,Master,832130,45.14,1,83.35,1,8.80,State,4,3,Misconduct,3.40,30.00
S6262,Female,12,High School,654586,46.53,1,85.98,1,9.40,School,6,3,Cheating,2.60,11.00
S6263,Female,8,Master,478001,41.09,1,86.64,1,7.00,State,6,3,Cheating,3.00,1.00
S6264,Female,3,High School,392587,46.56,1,84.56,1,8.00,District,2,3,Late Submission,3.85,18.50
S6265,Male,6,High School,64270,40.18,1,86.42,1,9.75,State,3,3,Bullying,2.75,22.50
S6266,Female,2,PhD,365838,46.21,1,84.23,1,8.14,None,6,3,Misconduct,3.50,20.00
S6267,Male,6,Master,902444,54.56,1,84.12,1,10.00,State,2,2,Misconduct,,
S6268,Male,4,Master,592047,46.66,1,86.09,1,8.43,School,3,3,Cheating,3.85,13.50
S6269,Male,6,None,462479,58.00,1,84.23,1,8.25,None,2,3,Bullying,4.10,24.50
S6270,Male,7,Master,300301,50.67,1,84.99,1,7.00,School,1,3,Cheating,4.10,22.00
S6271,Male,6,None,185544,51.13,1,86.09,1,5.80,State,4,2,Bullying,4.40,6.00
S6272,Female,5,None,704148,51.67,1,84.34,1,11.67,School,2,2,Other,4.00,1.00
S6273,Male,4,PhD,95929,48.76,1,84.45,1,7.80,School,2,3,Cheating,3.50,20.00
S6274,Male,1,High School,720139,59.94,1,85.21,1,9.50,State,3,2,Cheating,3.90,31.00
S6275,Male,6,High School,74437,41.87,1,85.10,1,6.00,National,6,3,Late Submission,4.45,21.50
S6276,Female,3,High School,854669,48.09,1,83.79,1,8.00,State,1,3,Cheating,4.33,10.67
S6277,Female,10,Master,779928,51.73,1,84.78,1,2.00,School,7,3,Bullying,4.90,6.00
S6278,Male,2,PhD,730806,57.46,1,86.86,1,8.00,State,2,3,Late Submission,2.40,13.00
S6279,Female,1,None,703557,53.85,1,83.79,1,11.43,State,2,2,Bullying,3.10,4.00
S6280,Male,3,Master,415761,56.40,1,86.86,1,9.20,None,5,3,Cheating,,
S6281,Female,11,Bachelor,320311,47.06,1,83.35,1,9.00,None,2,3,Late Submission,2.05,24.00
S6282,Male,1,Bachelor,349714,49.98,1,84.23,1,7.50,None,5,3,Bullying,,
S6283,Female,6,High School,588752,42.19,1,85.10,1,4.80,State,2,1,Bullying,,
S6284,Male,9,None,711254,46.92,1,84.12,1,7.25,School,3,3,Bullying,3.50,22.00
S6285,Female,6,Bachelor,605108,47.11,1,84.67,1,3.00,School,3,3,Late Submission,2.93,26.00
S6286,Female,5,Bachelor,467476,52.86,1,82.91,1,5.25,School,4,3,Late Submission,2.50,1.00
S6287,Male,3,PhD,882781,59.65,1,83.79,1,5.60,School,6,3,Late Submission,4.70,26.00
S6288,Male,2,Master,696479,49.39,1,83.90,1,9.75,School,4,2,Bullying,3.65,14.50
S6289,Male,6,Master,448339,54.86,1,84.67,1,4.20,School,3,2,Other,3.40,21.00
S6290,Male,7,None,900248,55.31,1,86.97,1,11.67,State,1,3,Late Submission,2.70,25.00
S6291,Male,5,PhD,493607,50.36,1,84.45,1,6.00,School,1,1,Bullying,,
S6292,Female,1,Bachelor,520715,60.51,1,85.32,1,8.83,State,3,2,Cheating,,
S6293,Female,7,None,187449,44.15,1,85.76,1,6.60,School,6,3,Misconduct,3.20,21.00
S6294,Female,2,Bachelor,578448,57.71,1,83.90,1,6.60,School,4,3,Bullying,4.30,15.00
S6295,Male,2,Bachelor,258716,61.24,1,86.75,1,7.00,State,3,3,Cheating,2.40,3.00
S6296,Male,8,High School,762392,45.03,1,81.38,1,9.50,State,3,2,Cheating,3.83,24.67
S6297,Female,8,None,381385,53.86,1,85.98,1,10.00,District,1,3,Cheating,4.30,4.00
S6298,Male,6,PhD,511412,55.68,1,85.10,1,8.83,State,2,2,Bullying,3.40,27.00
S6299,Female,3,High School,318079,49.74,1,83.90,1,8.29,State,2,1,Misconduct,4.03,18.25
S6300,Male,4,High School,669425,53.17,1,85.76,1,8.11,State,3,1,Late Submission,4.10,29.00
S6301,Female,8,PhD,328237,47.31,1,84.45,1,2.75,State,1,3,Bullying,,
S6302,Female,5,Bachelor,274179,42.89,1,84.88,1,5.20,School,1,1,Cheating,4.40,17.50
S6303,Female,12,Master,661869,44.79,1,85.32,1,7.50,State,2,3,Bullying,,
S6304,Female,12,Master,179088,51.74,1,83.57,1,6.13,School,5,3,Late Submission,3.37,18.67
S6305,Female,7,Bachelor,938786,44.81,1,84.88,1,6.14,None,4,1,Cheating,,
S6306,Male,7,Bachelor,457207,56.88,1,84.12,1,9.50,State,2,3,Misconduct,,
S6307,Male,4,Bachelor,798141,53.47,1,85.32,1,5.00,None,,,,,
S6308,Female,11,PhD,532351,55.00,1,86.97,1,2.75,National,2,3,Late Submission,4.50,2.00
S6309,Male,6,Master,101564,56.06,1,85.21,1,6.60,State,1,1,Late Submission,,
S6310,Male,12,Master,938736,46.85,1,83.68,1,7.29,State,5,3,Other,,
S6311,Male,9,Bachelor,306230,48.85,1,84.56,1,6.22,State,5,3,Late Submission,3.40,12.50
S6312,Male,10,High School,221906,53.22,1,82.48,1,7.00,State,2,2,Late Submission,2.90,17.00
S6313,Female,7,Master,303645,54.79,1,86.42,1,4.00,State,,,,3.60,33.00
S6314,Male,3,PhD,782538,50.43,1,84.56,1,9.00,State,5,3,Bullying,2.30,15.00
S6315,Male,11,High School,270550,49.38,1,85.43,1,4.33,State,6,3,Late Submission,,
S6316,Female,5,None,245080,49.57,1,86.09,1,7.75,State,3,3,Other,3.50,22.00
S6317,Female,4,High School,905089,45.35,1,84.56,1,9.00,State,3,3,Bullying,,
S6318,Female,7,PhD,951215,48.75,1,83.35,1,7.75,State,2,3,Bullying,,
S6319,Female,3,Master,546393,49.09,1,83.68,1,11.00,State,2,3,Late Submission,,
S6320,Male,4,PhD,959604,53.03,1,84.45,1,8.67,State,4,3,Bullying,4.20,26.00
S6321,Male,1,High School,299874,43.75,1,85.76,1,5.25,School,,,,,
S6322,Male,10,None,313572,51.82,1,86.42,1,8.00,None,1,3,Other,,
S6323,Male,7,PhD,248074,36.71,0,84.23,1,6.38,State,1,1,Other,3.65,24.50
S6324,Male,9,Bachelor,357584,56.74,1,84.23,1,6.83,State,3,3,Late Submission,3.65,10.50
S6325,Male,5,Master,741895,51.14,1,83.79,1,6.13,School,1,1,Cheating,,
S6326,Male,10,None,888541,46.00,1,83.79,1,13.33,None,2,2,Cheating,2.70,24.50
S6327,Female,6,None,394201,50.12,1,84.23,1,4.33,State,6,3,Bullying,4.07,16.00
S6328,Female,3,Master,110375,48.65,1,85.10,1,12.67,None,1,1,Bullying,3.20,20.00
S6329,Female,7,PhD,773230,47.35,1,83.35,1,12.20,State,4,3,Late Submission,3.40,25.00
S6330,Male,9,High School,180355,57.59,1,85.32,1,8.25,State,6,3,Misconduct,4.10,4.00
S6331,Male,12,Master,876909,54.68,1,84.12,1,4.63,School,3,3,Late Submission,2.45,27.00
S6332,Male,4,High School,243257,50.18,1,83.79,1,5.67,School,1,2,Other,,
S6333,Male,3,Master,521230,59.29,1,85.43,1,8.50,State,3,2,Bullying,,
S6334,Female,4,High School,129096,46.51,1,86.75,1,8.17,State,2,3,Late Submission,3.73,21.50
S6335,Male,7,Master,363249,52.26,1,84.01,1,7.50,State,5,3,Late Submission,,
S6336,Male,8,None,267406,44.12,1,85.43,1,7.50,State,2,1,Cheating,3.70,2.00
S6337,Male,4,Master,886313,54.15,1,83.68,1,13.00,State,3,3,Cheating,4.70,35.00
S6338,Female,10,Bachelor,227697,47.09,1,87.62,1,2.33,School,1,2,Bullying,,
S6339,Male,11,Bachelor,138934,49.20,1,83.24,1,3.00,State,6,3,Other,4.90,18.00
S6340,Female,12,Bachelor,813284,55.16,1,84.34,1,7.50,State,6,3,Bullying,3.60,30.00
S6341,Male,8,Bachelor,69401,48.72,1,84.56,1,6.50,State,,,,4.07,17.00
S6342,Female,6,PhD,225116,51.11,1,81.60,1,9.57,State,1,3,Bullying,3.70,19.00
S6343,Female,7,High School,439284,50.69,1,86.20,1,5.43,State,5,2,Late Submission,,
S6344,Female,3,None,933708,49.28,1,83.57,1,5.33,State,5,3,Cheating,,
S6345,Male,12,Master,250183,55.61,1,84.56,1,9.25,State,3,3,Bullying,3.50,27.00
S6346,Female,5,Master,814336,49.53,1,85.43,1,6.63,School,7,3,Cheating,3.50,13.33
S6347,Female,10,Master,330248,56.59,1,84.67,1,6.83,State,,,,,
S6348,Female,11,PhD,269011,61.61,1,85.21,1,1.67,State,1,3,Cheating,,
S6349,Male,10,PhD,762393,54.98,1,85.32,1,6.67,State,3,3,Other,,
S6350,Female,10,None,320204,51.46,1,83.57,1,13.00,National,2,3,Misconduct,,
S6351,Male,10,PhD,981915,46.90,1,85.98,1,7.33,None,1,3,Other,2.70,18.00
S6352,Female,1,Bachelor,676225,47.63,1,83.46,1,7.00,State,3,3,Late Submission,3.90,14.00
S6353,Male,7,Master,361006,52.39,1,85.65,1,6.67,State,1,1,Misconduct,3.25,10.00
S6354,Male,3,High School,669160,43.88,1,84.88,1,11.67,School,3,3,Cheating,3.87,11.00
S6355,Female,2,High School,155742,58.41,1,85.10,1,10.75,State,3,3,Bullying,3.05,20.50
S6356,Male,11,None,395552,50.77,1,86.97,1,6.50,National,3,3,Late Submission,3.00,8.00
S6357,Female,4,Bachelor,67074,53.77,1,84.56,1,7.50,State,2,3,Cheating,4.35,31.50
S6358,Male,3,Master,508162,59.48,1,85.43,1,7.33,None,1,1,Other,,
S6359,Male,4,PhD,606851,62.38,1,85.32,1,9.00,State,3,2,Bullying,3.30,27.33
S6360,Female,5,High School,916869,53.15,1,84.67,1,5.33,State,,,,,
S6361,Female,7,Master,832786,53.46,1,85.10,1,4.75,School,3,3,Bullying,3.70,2.00
S6362,Male,9,PhD,601923,48.00,1,84.56,1,9.33,School,4,3,Bullying,3.60,16.00
S6363,Male,4,Master,601403,46.38,1,86.75,1,3.25,School,2,3,Late Submission,3.53,10.33
S6364,Male,6,PhD,939003,49.89,1,85.32,1,7.75,School,,,,,
S6365,Male,7,PhD,101879,49.35,1,84.99,1,7.00,State,2,2,Cheating,3.80,10.00
S6366,Male,12,High School,781809,44.69,1,84.67,1,8.63,State,2,3,Bullying,3.60,14.00
S6367,Female,7,Bachelor,540249,49.82,1,85.21,1,2.67,State,5,3,Bullying,4.55,10.50
S6368,Female,1,Bachelor,590345,37.30,0,83.68,1,6.88,State,3,3,Misconduct,3.70,17.00
S6369,Female,10,Bachelor,644929,52.70,1,86.20,1,7.00,School,3,3,Late Submission,3.37,13.00
S6370,Male,11,PhD,303170,53.30,1,85.43,1,9.43,State,1,1,Cheating,3.45,19.00
S6371,Female,3,High School,464157,43.65,1,86.53,1,4.71,School,4,2,Cheating,,
S6372,Male,9,None,651809,55.21,1,85.54,1,9.22,State,2,3,Bullying,,
S6373,Female,2,Master,470244,60.25,1,84.78,1,7.00,State,6,3,Bullying,,
S6374,Male,2,Master,388324,51.26,1,84.56,1,5.17,State,5,3,Late Submission,,
S6375,Female,12,Master,767628,51.78,1,84.23,1,8.33,State,1,1,Other,4.30,1.00
S6376,Female,6,Master,747837,49.59,1,86.75,1,1.00,None,4,2,Bullying,,
S6377,Female,6,Bachelor,981625,52.03,1,84.67,1,4.25,State,,,,4.75,19.50
S6378,Female,2,High School,317141,58.48,1,81.60,1,6.25,School,3,3,Other,3.45,18.00
S6379,Female,5,None,57181,38.06,0,84.78,1,5.75,State,1,2,Misconduct,,
S6380,Female,9,Master,403976,50.57,1,85.10,1,6.86,State,,,,4.50,1.00
S6381,Male,5,None,424775,39.97,0,84.01,1,8.83,School,5,3,Other,2.40,3.00
S6382,Female,7,Bachelor,317758,50.03,1,86.97,1,9.00,District,2,3,Late Submission,3.20,15.00
S6383,Male,3,High School,985092,55.38,1,84.23,1,6.80,State,2,3,Other,2.60,33.00
S6384,Female,5,None,857235,44.63,1,82.58,1,4.67,None,2,3,Cheating,3.25,20.00
S6385,Female,1,High School,890617,44.76,1,83.46,1,6.00,State,2,1,Bullying,3.15,32.50
S6386,Male,9,Master,610370,39.61,0,85.87,1,5.50,State,2,3,Cheating,3.40,34.00
S6387,Male,9,High School,927131,58.14,1,84.78,1,6.25,State,10,3,Bullying,4.90,1.00
S6388,Female,1,None,524622,57.03,1,85.43,1,7.67,State,3,3,Bullying,,
S6389,Male,7,High School,97796,46.92,1,84.12,1,5.57,State,4,3,Other,2.83,17.33
S6390,Female,3,High School,587599,45.47,1,85.32,1,7.10,State,5,3,Bullying,4.60,4.00
S6391,Male,3,None,886043,61.59,1,85.87,1,6.20,State,3,3,Bullying,4.90,33.00
S6392,Male,9,PhD,821630,53.07,1,85.65,1,9.50,State,4,2,Misconduct,,
S6393,Male,10,Bachelor,832979,47.75,1,84.01,1,9.17,State,4,3,Misconduct,,
S6394,Male,5,PhD,62704,43.94,1,85.98,1,9.00,None,5,3,Late Submission,4.10,11.00
S6395,Male,10,Master,675346,47.49,1,85.21,1,7.33,State,,,,5.00,34.00
S6396,Female,3,Bachelor,402987,54.53,1,86.20,1,5.25,State,1,1,Other,,
S6397,Female,2,High School,430191,47.50,1,83.90,1,8.33,School,2,3,Bullying,,
S6398,Female,9,None,363339,59.55,1,84.67,1,8.90,State,6,2,Bullying,3.40,28.00
S6399,Male,8,High School,421130,53.42,1,85.87,1,7.14,State,1,2,Cheating,,
S6400,Female,5,PhD,64848,50.58,1,84.56,1,10.83,School,3,3,Misconduct,4.50,28.00
S6401,Female,11,High School,650873,54.29,1,85.43,1,9.00,None,4,2,Bullying,2.00,26.00
S6402,Male,6,PhD,918626,46.14,1,86.20,1,4.50,District,1,2,Cheating,3.30,16.00
S6403,Male,11,Master,51142,58.50,1,84.23,1,8.00,None,2,3,Bullying,2.50,16.00
